female.id,delta_80,delta_79,delta_69,delta_68,delta_67,delta_57,delta_58,delta_46,delta_35,delta_56,delta_45,delta_24,delta_47,delta_14,delta_34,delta_23,delta_36,delta_3,delta_1,delta_70,delta_13,delta_81,delta_78,delta_25,delta_12,delta_59,delta_2,delta_17,delta_18,delta_28,delta_75,delta_64,delta_50,delta_39,delta_7,delta_73,mfcc_28,mfcc_54,mfcc_30,delta_51,delta_40,delta_62,delta_29,delta_31,mfcc_33
SAFL_05,-985.4923076,-1255.903752,-1024.567175,-1329.011119,-1457.018396,-1281.973514,-1000.813967,-1287.71437,-1324.433068,-1403.45809,-1403.801772,-1335.175599,-986.85784,-1087.084368,-1449.305369,-1487.60909,-995.7209532,-1060.139137,-1489.904438,-524.725442,-1312.687182,-566.4544777,-1410.781576,-1088.209022,-1489.880447,-507.9347617,-1303.027703,130.0610174,209.4112619,183.3334134,94.34786881,73.86235957,118.039526,202.5854515,264.8415857,114.1729825,-8.854878959,-1.254973213,4.580250314,127.7605661,215.2872834,109.0128966,240.6051552,126.1230966,4.263595246
SAFL_05,-953.2778691,-1216.515755,-1016.03735,-1325.761464,-1461.956282,-1284.942808,-992.6633027,-1311.846199,-1356.503709,-1415.873712,-1436.697674,-1344.613176,-990.5996576,-1079.856361,-1484.934324,-1489.44897,-1008.925472,-1053.763175,-1486.680835,-509.0715747,-1318.852673,-544.9304863,-1374.851031,-1079.506095,-1510.232643,-494.3020016,-1307.19754,171.3077758,239.0294391,225.1044619,60.70568989,33.89516894,149.0483381,234.2949095,238.8953213,128.2966155,-11.12874804,-1.536755475,13.42701699,121.5513438,215.6382988,109.1143633,247.8970548,94.78099435,3.298420314
SAFL_05,-997.9886142,-1254.666614,-1024.827273,-1327.84728,-1447.250278,-1285.674655,-995.4480549,-1293.073216,-1348.466538,-1398.322371,-1408.554307,-1343.607647,-973.387999,-1083.735298,-1476.867876,-1496.10443,-1038.883516,-1040.795189,-1468.003335,-525.7039463,-1313.785517,-560.0833997,-1415.769971,-1098.485716,-1483.562773,-517.0304018,-1291.757973,106.4461787,201.5996534,156.3785801,106.8191252,121.9009643,142.8784641,214.2100989,237.604919,114.4008931,-8.453562272,1.541717831,1.47052616,142.3440866,249.5158372,123.6254649,218.444763,116.1176676,3.271130573
SAFL_05,-924.8928373,-1199.325225,-990.2415926,-1272.010807,-1419.838794,-1294.427519,-979.154659,-1289.866074,-1340.826156,-1433.194623,-1420.639252,-1344.087232,-974.1647427,-1069.794706,-1478.511763,-1513.068701,-981.0309213,-1042.861079,-1495.481591,-496.4277904,-1317.484408,-511.9642091,-1369.542195,-1052.011606,-1502.516293,-479.2967157,-1307.688493,204.4807755,268.5826007,259.1266047,49.01076809,82.13091813,161.8567443,239.7986569,259.7247663,134.8018956,-7.103478341,0.869071224,11.17660883,151.3508963,228.2059214,145.6525618,287.3296434,109.6760179,6.450398124
SAFL_06,-892.6081964,-1215.480447,-942.1254022,-1258.778011,-1417.608244,-1207.666151,-913.4612752,-1267.178973,-1293.501282,-1341.642186,-1420.705415,-1311.398478,-950.6906193,-992.4874073,-1434.55138,-1476.799993,-983.10944,-1012.116711,-1459.017916,-500.6050402,-1300.146666,-452.1704399,-1353.325983,-1005.58875,-1467.43649,-488.3879918,-1315.661501,177.2178517,284.0283789,177.272968,15.34843344,45.6902485,139.8198255,165.2628924,240.2095888,80.10554774,-6.438059933,8.008574024,3.024615723,154.7387764,221.4978341,88.9755585,246.3772108,179.6292522,8.859880996
SAFL_06,-895.878736,-1220.079584,-936.7931987,-1258.408066,-1428.608648,-1303.019854,-992.3222257,-1330.28087,-1338.216774,-1462.347985,-1474.900671,-1324.125606,-1010.226231,-999.0293735,-1490.370069,-1488.671231,-1037.692353,-1031.270725,-1453.038762,-465.4938925,-1327.344186,-459.8140886,-1378.327674,-1020.160024,-1496.74503,-510.3397754,-1337.724839,167.6424322,296.129371,176.7729265,-49.80219454,38.04963861,176.7657507,172.1442966,221.3101952,79.07434454,-8.127799103,8.959097067,2.873212217,196.037559,212.7909146,137.1329758,282.0763731,172.15502,7.582026222
SAFL_06,-889.0904992,-1219.019236,-916.9753339,-1226.878664,-1376.736026,-1227.047129,-925.9258171,-1300.809176,-1317.34198,-1362.509442,-1452.108429,-1304.959572,-983.2834062,-988.0520619,-1457.861532,-1450.082276,-1008.423097,-1012.414957,-1438.203651,-474.1449298,-1307.690297,-451.6974345,-1365.764879,-1009.374874,-1468.341764,-484.3658696,-1307.437222,158.6999494,279.4155731,181.086965,19.4543716,32.37948434,117.5617878,165.5363766,230.1986215,96.96165816,-10.6384674,8.210369337,2.504278481,116.9823556,211.2691719,97.13660826,254.6119487,142.8475241,5.410043059
SAFL_06,-893.7381257,-1220.467474,-915.9853262,-1240.967182,-1395.53854,-1251.240271,-941.32867,-1282.638325,-1292.859721,-1391.895325,-1422.262857,-1318.895259,-976.3851085,-972.5795858,-1439.314309,-1465.057806,-998.6235685,-990.1899018,-1430.889386,-472.0181294,-1294.546756,-460.9667758,-1378.349521,-1001.664146,-1465.195803,-491.40921,-1291.898536,139.564151,264.1964447,186.3475262,-17.36727318,37.00534637,93.3783277,137.6489461,219.0238217,55.76640488,-11.44364577,2.620000411,8.025495097,138.5913726,203.588754,94.63960652,241.3154904,132.5621853,4.972383514
SAFL_06,-836.9048702,-1122.964358,-847.0639715,-1149.883512,-1311.249122,-1225.764417,-920.0939409,-1222.142371,-1265.815018,-1380.423766,-1380.767994,-1252.174141,-910.4202567,-932.6808308,-1420.259033,-1428.013467,-962.0245493,-967.0307873,-1373.003499,-419.4354242,-1267.406838,-421.1505578,-1267.120287,-940.9755832,-1399.366783,-469.7747675,-1273.325241,136.9316138,239.0232501,167.4258223,-25.41015331,49.41688549,106.3491685,148.3709159,187.4634303,52.2456722,-2.958578781,6.444439918,1.230687116,135.3817734,201.631818,114.9068176,264.9150089,151.3428872,9.995720246
SAFL_06,-894.7868135,-1194.440427,-889.3343654,-1200.179886,-1336.157164,-1224.999782,-930.6622033,-1255.738703,-1298.119696,-1367.174358,-1381.881598,-1269.445152,-946.165937,-997.6354274,-1434.872456,-1409.69136,-983.7633731,-1015.479743,-1446.124039,-465.0383816,-1322.197805,-457.4471731,-1354.196616,-962.768811,-1457.444569,-492.1155949,-1322.924984,129.6695644,238.6494831,93.2719005,0.351104738,43.77859348,52.52708452,95.38418648,183.4089038,67.48547635,-5.280051855,2.559255759,1.661754733,98.46359461,163.5977036,92.76151124,154.6137607,72.97387022,5.109889985
SAFL_06,-880.1991741,-1188.797813,-907.6947844,-1215.204839,-1368.098935,-1226.599568,-931.4632915,-1260.714772,-1277.303911,-1368.47407,-1406.601422,-1264.440185,-951.9080916,-948.3076753,-1432.496724,-1434.416896,-977.7362235,-994.036522,-1417.239118,-475.3313982,-1284.7707,-434.2389582,-1360.941384,-948.7776789,-1434.756329,-497.2788201,-1294.808558,132.2149262,245.739089,131.3366284,68.07183677,59.5788215,102.1342588,134.6090091,210.1366376,102.2336707,-4.630753865,3.256739642,-3.061612679,146.5878741,210.3795521,109.6697254,257.7204505,192.8573819,12.6224272
SAFMAT_0A,-807.6383136,-1118.984071,-803.0621774,-1122.183046,-1251.047087,-1093.117719,-771.3774121,-1077.641941,-1103.655386,-1241.72725,-1238.502655,-1090.04212,-750.7274113,-814.0166157,-1254.274856,-1245.744371,-765.5647488,-874.5213618,-1227.320787,-375.9866316,-1110.014649,-403.4639611,-1254.1175,-813.7693212,-1314.507947,-366.1284723,-1098.494531,191.4204018,216.064319,183.2738957,-2.974343446,-67.39178686,146.1276218,162.412668,171.1616128,77.72714685,1.638771723,4.658406929,17.93966275,32.42803179,75.8216866,42.86553089,125.1525027,-111.3964612,-5.384755773
SAFMAT_0A,-831.7685263,-1160.83261,-795.631388,-1127.903533,-1293.448696,-1123.319727,-781.2388951,-1076.492826,-1133.698177,-1263.238249,-1243.525563,-1106.397469,-748.7412494,-789.340216,-1301.325636,-1249.246903,-766.4055842,-895.8119387,-1226.644279,-410.079607,-1083.962822,-408.3618131,-1314.658502,-801.7012675,-1249.803311,-376.3572901,-1119.048679,178.5298909,203.6446565,174.730875,-17.33897146,11.63493947,118.5831392,154.4161669,190.1144147,49.43153467,-1.982470243,0.440032618,14.40278069,35.6509124,39.87914223,85.13274763,136.9115041,-84.1783114,-1.44547019
SAFMAT_0A,-837.2663844,-1159.51397,-858.2363633,-1199.615798,-1353.274854,-1189.421636,-842.6739715,-1167.616073,-1182.403722,-1345.741331,-1343.805405,-1174.677015,-819.5429026,-842.3094717,-1378.014825,-1325.707172,-817.0177889,-876.0762838,-1342.934704,-422.1706136,-1146.300442,-433.4542251,-1319.32478,-844.6468858,-1324.361502,-404.4921667,-1172.399761,207.493898,202.7898667,175.7888561,20.03794118,-30.04831798,157.8865074,185.8240313,219.2375034,76.4336697,-2.156354763,4.319081056,22.27179064,26.48139341,35.43730795,71.20448165,109.7571961,-124.5078286,-4.679006003
SAFMAT_0A,-876.2227141,-1150.155706,-837.4572994,-1186.483924,-1342.098686,-1130.145842,-805.6727846,-1113.585217,-1149.116072,-1279.342965,-1292.838079,-1135.790883,-777.2060406,-828.3057544,-1349.264955,-1305.324867,-820.3316044,-892.7956351,-1251.441385,-406.5519776,-1123.840928,-422.4581333,-1288.177198,-806.0087916,-1311.340429,-401.2375696,-1137.185708,184.8878992,148.661509,150.7167829,-23.81985076,-30.49656087,126.024493,111.4237788,167.0547748,71.70252516,3.473489687,2.807180154,15.82086578,5.511953803,-13.19702412,39.64555872,73.0840515,-116.4874359,-5.456436623
SAFMAT_0A,-893.0836632,-1210.266994,-869.9127756,-1200.161776,-1343.860949,-1207.681898,-851.810268,-1174.248546,-1149.221843,-1355.279162,-1354.192148,-1170.565194,-823.3885794,-842.4234212,-1353.16415,-1349.543089,-796.7366739,-885.7332466,-1313.855582,-420.4937706,-1132.79811,-421.8692294,-1348.983715,-806.5062964,-1333.175412,-413.2594793,-1157.170763,244.9313316,210.4059135,202.9732906,70.56027937,14.34009144,167.5168998,194.9711364,255.8402832,130.4192249,3.037330295,7.610109908,14.57745453,74.17265318,50.98174496,106.4849503,109.3649197,-120.0108302,-5.274709889
SAFMAT_0A,-876.1730696,-1211.399812,-882.5797677,-1215.346871,-1365.203058,-1204.688824,-845.9625202,-1173.227494,-1170.717817,-1363.173356,-1360.139431,-1154.749668,-820.464618,-845.0155382,-1353.672513,-1302.394721,-818.1067544,-882.6822911,-1268.258332,-435.4619742,-1142.329039,-448.3237976,-1376.298965,-816.3404401,-1325.302682,-415.2526668,-1123.01792,195.7747047,196.0761724,145.1644931,-9.873165112,-59.52366629,142.1802095,165.7627508,215.9013426,72.00044228,-2.506389288,1.684099335,17.28228375,2.628663312,40.27978456,37.51466529,70.24830481,-137.4279778,-5.866125012
SAFMAT_0A,-873.639093,-1202.497035,-856.843933,-1201.141592,-1351.490558,-1163.288669,-810.006574,-1144.019162,-1156.601785,-1310.157169,-1316.925657,-1132.618451,-785.5457164,-804.7571443,-1354.50831,-1305.375997,-796.0579562,-868.7924821,-1337.873624,-416.2457655,-1118.008448,-402.115882,-1335.078386,-791.1295009,-1301.394555,-412.7788836,-1179.737927,186.8264077,155.0320234,161.779115,26.9310395,0.335327969,150.4604494,160.4797599,244.1947961,83.32818141,3.394068566,5.168871159,10.94369963,26.60117751,21.3384155,69.37452159,71.83266485,-112.5518435,-4.641833966
SAFMAT_0A,-864.5511456,-1201.617551,-860.2696667,-1195.459216,-1324.984178,-1181.628385,-830.7936762,-1165.663319,-1151.255106,-1328.72988,-1338.857657,-1149.81066,-816.9792705,-820.9412102,-1355.527954,-1314.475099,-795.5068362,-874.2946966,-1278.379374,-427.3318491,-1111.362054,-399.2926874,-1333.179864,-804.8022003,-1283.957069,-410.5397013,-1137.543565,194.1128954,167.6485469,159.0850178,17.56312016,-18.5500096,119.5657911,134.1553483,221.4846146,55.99187658,1.131409793,2.10765191,13.97803303,18.96558809,0.91590109,46.88515716,81.4080196,-113.9433138,-5.921868453
SAFMAT_0A,-854.7514222,-1208.222581,-835.482757,-1190.515328,-1357.611778,-1152.950201,-822.0122884,-1121.455724,-1135.168668,-1322.017591,-1308.408123,-1149.898275,-779.4386152,-802.0954696,-1351.227072,-1324.638781,-791.5554135,-865.5342595,-1309.704,-388.3548859,-1107.130104,-398.4146518,-1357.810656,-815.1416832,-1294.509612,-393.8803889,-1156.361932,194.6964855,197.4970658,192.0667207,-30.99531778,-58.51650702,143.4087824,180.5395548,220.3873061,87.2914553,2.762180403,5.308474241,12.07689233,-7.21895405,20.70707695,62.6556726,105.9177936,-110.3282348,-4.562839911
SAFMAT_0A,-868.2223345,-1179.214118,-890.5959264,-1223.169879,-1360.984803,-1213.960093,-851.6496965,-1174.133267,-1178.997272,-1356.201283,-1338.483063,-1182.283735,-807.1477748,-816.1783685,-1372.087349,-1346.2818,-826.3459087,-908.4569351,-1298.320891,-410.2742312,-1158.38154,-402.529547,-1316.244393,-823.3292523,-1353.847452,-400.1247623,-1167.827587,228.8187332,190.7117746,193.1820121,7.565748764,-49.26787141,159.9908486,165.8325829,239.4727291,116.0458374,-0.42591574,6.57675375,19.4557397,35.8541448,10.57921505,85.44274401,77.52305422,-156.087648,-9.001095952
SAFMAT_0A,-900.1477967,-1186.273121,-870.8898734,-1205.289612,-1347.967628,-1192.919291,-873.6304852,-1158.050009,-1176.050199,-1345.712866,-1336.522811,-1150.003266,-822.075608,-819.5721159,-1365.11835,-1305.14547,-809.644946,-869.2109375,-1306.317674,-410.4035576,-1112.343334,-408.1788244,-1327.388367,-817.4160274,-1295.364403,-450.6897471,-1148.219912,194.192894,150.1334993,172.8571669,0.853040552,-43.45908147,157.8183392,193.4716484,220.5183381,89.72303112,-0.78529595,7.555202682,20.04699412,18.87562586,36.02206862,9.919406029,92.99272751,-108.5034188,-2.588710768
SAFMAT_0A,-870.278824,-1196.176352,-868.4572533,-1184.758073,-1314.669936,-1165.074816,-843.4868841,-1141.234815,-1193.639431,-1310.000267,-1330.312707,-1159.069898,-795.1753687,-820.4079472,-1411.287554,-1354.88376,-846.380888,-923.9531165,-1394.944699,-422.0478839,-1118.484618,-427.7198672,-1337.458843,-833.1657621,-1308.732059,-405.3634978,-1238.400543,198.3649538,176.1499957,173.9430153,40.87645641,-3.89846649,151.0939217,165.689488,234.6352803,115.0548797,7.142631578,3.105349214,16.38318429,-22.10391857,32.54909661,97.27031697,73.53863079,-136.5114873,-7.209237384
SAFMAT_0B,-840.8470755,-1077.592589,-837.3325896,-1089.404325,-1219.078721,-1093.072777,-835.0759465,-1094.080544,-1105.179138,-1231.100505,-1239.087078,-1134.601131,-838.1451238,-888.8156043,-1265.702452,-1293.255572,-823.058244,-860.8516924,-1244.579275,-466.6654471,-1145.598388,-469.7473933,-1184.907289,-855.3197299,-1274.702027,-475.6157547,-1121.93752,74.09605315,91.91257388,93.74998501,-33.74483832,-31.57832748,29.03642996,51.7204572,74.63422141,-22.89656749,4.296706409,-1.490467573,6.01307864,-19.37985222,-5.697075406,-15.44673154,53.62469208,-68.35133418,-4.677315269
SAFMAT_0B,-868.7992242,-1105.837507,-870.01205,-1118.822099,-1249.145103,-1134.166512,-871.0552391,-1148.933005,-1149.792329,-1268.095578,-1288.116299,-1147.142359,-873.2821344,-891.0519875,-1293.682311,-1325.482824,-873.3491656,-878.5855282,-1316.49635,-493.1149085,-1182.820014,-507.5102769,-1244.761145,-861.655358,-1351.642327,-481.1609101,-1167.823132,88.10385878,74.48091204,31.46808293,-38.73090133,-23.32690236,7.436926846,25.7372513,26.2386679,-11.39533867,8.394265236,-1.751073996,0.396035153,-13.54695373,-7.804123986,-10.85223791,-6.623908367,-97.35624964,-3.736700296
SAFMAT_0B,-819.2578699,-1057.953573,-850.4114109,-1092.397117,-1229.296711,-1092.412313,-840.3570398,-1106.752238,-1100.638604,-1206.296848,-1243.461926,-1114.123856,-843.5501623,-868.227398,-1244.502209,-1300.38308,-838.0509846,-860.2966623,-1273.967414,-464.459152,-1147.661209,-468.0196765,-1191.568866,-829.5440292,-1311.511203,-463.2637595,-1139.590061,98.17666041,89.93953234,47.46414023,-67.80038172,-16.41337896,43.16060379,26.40601688,81.03212641,-13.61225336,10.12799024,-0.76779722,4.800264126,5.575460739,-21.10948811,-16.56138837,9.605803825,-118.9260827,-5.629683637
SAFMAT_0B,-845.7685976,-1078.635521,-860.5199018,-1086.638626,-1217.461199,-1099.08084,-852.2354283,-1095.889615,-1108.539867,-1238.458662,-1239.805232,-1103.60853,-848.2376083,-855.2491198,-1267.541056,-1275.599881,-856.1573352,-837.1968543,-1265.803424,-482.91371,-1137.958925,-469.3220737,-1218.783832,-828.5262949,-1290.993887,-463.0916319,-1116.732402,106.7222672,79.92658456,50.05288505,-53.81544138,-52.19530026,28.2076445,45.76301611,44.33685529,-15.68517016,8.205760825,2.533222657,6.44492302,-4.815896802,4.164401277,-6.96700153,1.237986627,-132.2974406,-8.876970396
SAFMAT_0C,-867.9296566,-1114.795559,-879.1829727,-1137.112615,-1278.61793,-1148.454744,-889.875438,-1149.300862,-1157.960319,-1287.464662,-1305.193907,-1186.884184,-902.063885,-945.7703336,-1295.823692,-1344.696322,-887.6181915,-958.4146939,-1322.409916,-474.3101341,-1206.913874,-475.91252,-1266.803614,-899.3927009,-1322.153553,-485.8021719,-1214.562048,99.28130151,164.0688925,127.5222454,-2.128818537,20.80514359,56.30610389,71.03681637,166.1325566,40.011583,0.507289916,2.741519789,4.213921687,52.87777402,72.3722494,63.98065366,148.2720891,62.1772286,5.878716979
SAFMAT_0C,-853.861414,-1106.346934,-869.2526565,-1132.26346,-1255.742775,-1161.975795,-893.5068387,-1156.715657,-1147.622298,-1276.750334,-1276.444117,-1204.723463,-897.1276893,-923.5947393,-1291.032192,-1333.921735,-875.3368962,-933.236197,-1300.594247,-466.3658098,-1183.729879,-466.1728259,-1226.682737,-923.7202552,-1301.339508,-470.7607418,-1186.563797,97.19744551,143.8453512,113.3896662,0.707792652,-12.30146369,58.90111582,83.86578423,144.8693336,28.6830039,-5.249648278,-1.774799439,5.39993126,43.19602192,56.32295964,29.56540935,152.8751835,100.2290599,5.490712802
SAFMAT_0C,-817.5824635,-1061.490536,-833.9785508,-1082.669819,-1210.692382,-1095.844442,-837.2940964,-1091.205097,-1105.199669,-1228.396743,-1242.294759,-1122.285759,-840.8845538,-891.0016281,-1255.63853,-1258.391892,-831.0607005,-886.8296349,-1245.629136,-449.5015092,-1129.634501,-439.4339628,-1197.124751,-861.3572678,-1237.330538,-450.1580346,-1136.327902,71.93646675,138.566751,102.5456348,-18.71430833,-9.675192757,63.01958755,94.82246771,127.8407255,35.4841651,-1.51014044,-0.506950726,3.03079966,47.86719788,82.48048578,47.08704074,129.8859379,59.70430367,3.873799036
SAFMAT_0E,-920.1137725,-1203.705029,-920.8192692,-1217.381787,-1381.676038,-1206.932257,-910.8382565,-1200.284266,-1207.071929,-1378.955369,-1368.099744,-1227.227309,-901.9608534,-876.3431813,-1381.244499,-1402.35309,-896.2064287,-907.6661286,-1369.324368,-533.9670192,-1174.992368,-520.2095102,-1383.95754,-905.1357162,-1351.864948,-524.5532705,-1200.96662,85.82825365,42.67666374,71.88581765,29.91790536,48.01603715,9.111632198,37.16436051,55.95301184,-33.54293235,4.224271046,-8.667867542,4.526448616,-27.73686175,-33.64680687,-20.94262918,-8.747685043,-176.3490576,-8.839677516
SAFMAT_0E,-911.9041718,-1220.782253,-927.6199422,-1202.091047,-1395.591773,-1198.368703,-924.8244041,-1186.748038,-1203.108644,-1396.272636,-1370.407382,-1209.696334,-903.7284266,-884.9970943,-1393.674065,-1382.582101,-900.6028294,-890.4704266,-1378.250804,-508.2073031,-1198.547607,-513.3894066,-1395.474349,-882.9217871,-1392.847881,-502.865604,-1198.826162,115.8586451,58.07813148,95.02539609,8.532482929,2.077919559,39.59176713,45.7335871,81.60659693,-30.23039041,4.234545815,-3.499420963,3.596223149,-36.75496015,-41.59306868,-31.24916002,13.49988376,-177.6967933,-8.890856608
SAFMAT_0E,-921.7483942,-1209.667825,-910.2591507,-1210.96281,-1415.689383,-1215.343523,-932.4912339,-1212.888839,-1227.262299,-1437.820743,-1423.354753,-1223.476983,-921.7197871,-896.2541048,-1437.129298,-1403.079258,-912.3107066,-913.6700091,-1404.948206,-503.2274142,-1215.698854,-520.7339363,-1379.791083,-888.9442088,-1405.781883,-503.9699729,-1221.258372,132.3756942,67.63302394,96.48290234,-60.00932287,-36.47494911,53.87841087,59.69791211,91.48396696,-39.74308092,4.867387831,-5.859159706,9.493446861,-49.41393749,-48.35768669,-41.15842714,-6.334539572,-211.3608207,-11.23381078
SAFMAT_0E,-873.8962129,-1173.018101,-883.8583939,-1178.785239,-1362.542896,-1173.428737,-893.6433748,-1168.130994,-1195.047526,-1369.8556,-1359.018284,-1206.465688,-896.8435155,-856.2917538,-1356.508851,-1356.811674,-869.264016,-886.4183266,-1361.81283,-482.620526,-1150.618164,-488.2204395,-1336.75913,-867.4082532,-1329.121929,-484.1900976,-1202.963249,108.412584,32.59099274,76.56119931,-43.60541565,-9.131572689,30.68589762,52.72998596,70.35046454,-46.51170167,-1.037655761,-8.607104012,5.657944642,-40.39394395,-28.71644754,-48.78945537,-8.619530581,-179.9670324,-8.505267284
SAFMAT_0E,-907.2866923,-1190.44219,-929.5829287,-1202.410125,-1379.627528,-1217.152154,-921.2104097,-1205.655513,-1219.447299,-1409.145051,-1401.73589,-1232.881779,-907.8922269,-893.9602487,-1416.831431,-1394.883813,-921.9688378,-902.6127739,-1394.793555,-501.309656,-1211.913411,-509.4273561,-1352.002017,-899.1288269,-1388.324,-507.2785406,-1209.275766,127.4619864,51.08733811,63.43511902,11.48838889,-37.26181782,45.91802128,40.02315045,90.71267775,-31.450245,1.311303701,-5.075539591,4.672583371,-57.57430991,-40.30719479,-46.47058991,-14.38395137,-134.0733822,-3.984173424
SAFMAT_0E,-882.9478214,-1164.005395,-893.2871907,-1150.899397,-1313.972567,-1157.790957,-883.4916174,-1177.174474,-1180.184015,-1335.517273,-1367.361064,-1161.56012,-892.5492308,-846.3226931,-1360.388522,-1327.07704,-858.9662507,-868.1146109,-1334.258243,-492.790933,-1167.891561,-502.2326571,-1342.666248,-848.3082643,-1332.586119,-491.1862986,-1168.08216,108.1034101,50.87536852,82.30893766,-5.197215772,-77.3541791,29.65979529,75.53094812,54.22338299,-37.9248706,4.148422749,-8.168746752,6.337557366,-45.09233859,-45.17678852,-66.45877656,-19.93221459,-220.8350645,-12.79440771
SAFMAT_0E,-900.482819,-1187.90266,-908.6781329,-1215.57049,-1405.691567,-1215.154977,-922.5165482,-1215.254386,-1228.482451,-1413.846345,-1419.276698,-1255.200851,-922.4313707,-882.0573269,-1433.057921,-1422.04729,-923.4232966,-899.6964991,-1392.4431,-506.2566341,-1203.663831,-512.7914897,-1348.413354,-895.7079657,-1386.569501,-508.6441383,-1200.190339,121.7943618,26.1803025,85.82158738,-93.27343771,-85.76125835,56.4243506,54.54080171,48.35017337,-61.90774379,0.993937678,-7.015061577,4.307475846,-55.9212088,-66.55123049,-72.73379777,-20.43830883,-169.9803228,-9.359122526
SAFMAT_0E,-899.6329831,-1200.280324,-944.7616312,-1244.393974,-1423.991867,-1222.255952,-920.9714417,-1227.869366,-1231.050598,-1428.349889,-1434.156317,-1244.841276,-925.5687764,-879.8947664,-1439.491659,-1411.389986,-917.5637886,-909.8593327,-1391.745387,-526.6865459,-1208.473381,-514.0289546,-1360.319133,-900.5043522,-1388.082979,-507.5511752,-1218.254406,128.0457598,50.23036621,102.2089988,-50.09952847,-64.81292244,63.24028236,46.54119669,64.59296045,-49.98015767,1.785765688,-4.441732845,7.651269959,-50.20097058,-60.64884253,-53.3726947,-0.520463952,-201.8032972,-12.4316431
SAFMAT_0E,-884.4364311,-1159.476214,-876.9430943,-1168.074515,-1364.559478,-1185.615226,-902.0874888,-1170.879495,-1203.739195,-1378.542462,-1372.277064,-1200.904112,-883.6818721,-868.3422988,-1393.071334,-1363.844173,-887.14154,-882.6144663,-1341.193559,-499.9930407,-1163.841178,-505.2249816,-1355.201199,-870.5663743,-1327.228841,-509.5405876,-1176.346539,106.8772347,33.56119744,88.82192652,-97.4519565,-73.2231235,47.94086198,68.03007288,63.34755094,-60.89418252,2.841590469,-4.476001631,6.487812372,-48.7649022,-52.00942433,-60.58689944,-0.233465135,-189.0751661,-10.4129454
SAFMAT_0E,-896.5850423,-1176.349547,-902.7385573,-1187.909213,-1371.837292,-1202.240058,-909.7714676,-1190.469089,-1196.276432,-1406.91662,-1402.464042,-1225.864285,-910.0949585,-882.524774,-1409.672258,-1410.733006,-901.2250837,-893.0545887,-1384.354331,-511.4394402,-1205.542645,-488.414752,-1315.794885,-891.2748192,-1398.334237,-515.8770759,-1209.152332,99.68535086,7.189702652,75.07183923,-77.9818922,-77.9897163,63.67852835,59.21132672,70.70867489,-48.07884803,6.111340924,-2.515868094,4.343842424,-42.70869569,-37.49029773,-44.27838622,-0.448557034,-188.0485383,-9.160068995
SAFMAT_0E,-884.8336651,-1178.993237,-901.5118991,-1191.698325,-1365.421559,-1199.887458,-910.4147925,-1221.645991,-1205.575439,-1384.595613,-1410.349701,-1223.111012,-924.8713255,-892.6735927,-1400.762668,-1396.238394,-917.5768175,-916.5665131,-1399.855811,-503.8897254,-1208.377574,-497.7289231,-1325.903583,-902.3887936,-1401.84101,-507.3210011,-1221.459196,81.03986928,14.37411989,61.24557665,-39.23853646,-37.62217571,19.27128544,36.52924408,61.56074731,-51.28338208,4.305560083,-7.542299597,6.638111382,-36.68335165,-41.99619785,-51.21975265,-13.81116683,-160.0890728,-7.185448132
SAFMAT_0E,-888.7095248,-1191.0399,-911.2271465,-1191.968152,-1374.587662,-1199.389104,-906.8652377,-1206.210208,-1199.992128,-1388.095496,-1408.135882,-1222.84522,-918.0528413,-858.2879618,-1385.319725,-1391.838115,-905.0084192,-890.3889551,-1353.97714,-517.9365114,-1173.019143,-497.2829139,-1352.650888,-886.9614158,-1381.345752,-512.5345805,-1184.766911,97.4485585,35.86230023,72.3285753,-47.95115198,-52.80083069,41.42705967,39.75920817,54.45386607,-68.37040293,3.235438199,-6.800039809,3.079674679,-39.21891189,-43.04936145,-61.35757909,-18.86818214,-180.2346331,-8.765997561
SAFMAT_0E,-854.3793473,-1141.298991,-863.9549614,-1147.459506,-1333.569464,-1143.358415,-866.8623008,-1141.908208,-1175.205104,-1330.630812,-1328.798431,-1187.694048,-861.3020529,-837.2656863,-1353.740218,-1355.943097,-864.8841006,-858.3746101,-1335.756459,-486.9086618,-1143.045517,-487.4223655,-1310.50757,-852.3137628,-1329.616501,-484.1158095,-1150.348891,125.7414796,53.20706979,101.9626997,-44.25402771,-44.01719272,39.41819564,50.87851719,58.02267339,-40.17110538,2.806931462,-5.038403023,5.499363717,-50.61501746,-27.37857222,-40.3532894,11.81641455,-207.7786614,-11.50750642
SAFMAT_0E,-909.0380438,-1219.723771,-911.8822734,-1199.560202,-1397.990737,-1227.720907,-933.9276764,-1213.924751,-1231.869762,-1419.133243,-1411.479167,-1238.220432,-919.8600772,-873.2191084,-1438.278063,-1418.079267,-927.9273579,-898.3611412,-1378.233023,-511.5718136,-1195.845489,-503.3351811,-1383.178527,-907.3870526,-1396.514519,-518.9953445,-1195.859519,109.6082652,32.13212411,72.45333111,-48.95588716,-52.14428398,39.69413274,39.80450083,46.13347399,-54.13247109,4.447963826,-5.881606596,10.07156289,-58.82129199,-36.89191823,-54.84450554,-1.434820319,-170.6165243,-7.202825796
