female.id,filehandles,call.id,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,mfcc_80,mfcc_81,mfcc_82,mfcc_83,mfcc_84,mfcc_85,mfcc_86,mfcc_87,mfcc_88,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta_31,delta_32,delta_33,delta_34,delta_35,delta_36,delta_37,delta_38,delta_39,delta_40,delta_41,delta_42,delta_43,delta_44,delta_45,delta_46,delta_47,delta_48,delta_49,delta_50,delta_51,delta_52,delta_53,delta_54,delta_55,delta_56,delta_57,delta_58,delta_59,delta_60,delta_61,delta_62,delta_63,delta_64,delta_65,delta_66,delta_67,delta_68,delta_69,delta_70,delta_71,delta_72,delta_73,delta_74,delta_75,delta_76,delta_77,delta_78,delta_79,delta_80,delta_81,delta_82,delta_83,delta_84,delta_85,delta_86,delta_87,delta_88,dur
SAFBN_06,SAFBN_06_020.05,SAFBN_06_020,-6.74986907,2.612542298,-28.0018709,-30.9059239,-14.68769215,-1.469262771,0.282742192,6.142981807,10.21894233,14.22200296,16.92803304,-4.614512058,-2.554311282,-36.02332003,-26.4408107,-2.443850868,1.433769036,-6.505773806,14.5016818,19.20349025,10.25755876,2.363770924,-5.425543367,-12.26080251,-36.82546365,-17.44897491,-0.62726509,-2.122131444,4.410438071,19.95644257,12.7943709,2.791068073,1.557724099,-10.16326927,-27.44839755,-23.6604538,-12.32910568,-8.364279112,8.613268469,2.104325949,5.030072961,11.4219096,-2.051052404,-5.91421107,-8.308665034,-24.19706126,-23.07202913,-5.791410637,-13.51877849,-0.793240866,2.654781482,-3.642671408,8.369088188,7.399184581,-6.63641313,-6.100045474,-20.89732609,-27.64001372,-2.702855548,-14.14952309,-9.263333067,5.993221714,-0.733755607,-0.318535376,12.31513707,-2.354627917,-5.558035362,-18.24678545,-32.69040509,2.992905134,-7.643507259,-15.20349997,4.601723002,1.376840884,-3.531255504,5.86212164,5.284000623,-6.787276038,-20.75981647,-27.24565196,2.779436439,-3.209528831,-12.05160531,7.81818446,6.6318139,-3.654860517,3.622177692,5.308126348,-1322.154038,-1138.568845,-834.7769405,-396.0973896,164.4724514,250.1685281,372.5289099,327.5017349,223.024391,151.8042489,115.0605286,-1338.254645,-1142.987178,-863.4560655,-375.9337713,233.3496606,294.7509731,320.0060672,172.9980354,35.51545926,-10.78689932,-42.50878018,-1360.055925,-1174.02758,-837.818005,-321.9060287,267.3300392,288.9155241,263.174726,100.7920955,-3.091279056,-41.87280349,-90.31364889,-1419.490497,-1175.644242,-839.0193495,-365.3681191,256.2480607,252.0234331,137.8083127,20.99872446,-56.90036585,-121.3902179,-103.4424002,-1407.53761,-1209.247914,-869.7981742,-431.6183125,184.8259734,241.1793738,146.2405525,39.36624371,2.459411416,-72.23925765,-90.19260396,-1402.848763,-1242.215856,-885.0969222,-434.6826443,144.3227452,238.8952324,182.387074,73.62277922,64.25888954,-2.686565458,-56.99596553,-1350.273251,-1225.436389,-881.6701004,-430.9000293,123.3658495,192.9261789,185.3101167,81.94517031,119.0223693,100.6264108,31.50298094,-1307.98901,-1178.148786,-833.9539893,-379.4990509,150.0011843,187.0328192,150.5360928,55.54224619,78.12006324,68.22436403,5.600627274,11.32548753
SAFBN_06,SAFBN_06_020.06,SAFBN_06_020,-6.251540835,3.273185817,-28.85992174,-27.47061392,-4.729458385,-4.110238203,-4.590852053,0.215539699,13.41337086,15.11155495,15.08220793,-5.2704916,-6.376717124,-34.74100338,-22.59291065,3.138027972,-3.721764422,-5.738740015,11.37840677,17.74891521,10.26507356,2.124768091,-8.066689248,-18.8146039,-30.72139502,-9.508566194,-7.067062723,0.027761041,10.58677221,13.46726158,9.25648019,10.31434544,-1.556167013,-9.01475213,-20.06851298,-18.67964295,-5.030256822,-11.7670219,-2.522183843,-1.287118294,-4.471848826,5.002879986,-0.343601807,-2.083212042,-8.786086464,-20.30051873,-24.14613751,0.366926932,-9.032101315,-8.279593686,5.086138578,0.345409075,-1.517391914,9.25424733,1.544091503,-7.618260983,-18.93396084,-26.6011112,1.972540043,-6.802635662,-12.45687288,3.718428075,4.747469075,-6.184834897,6.255046632,3.538304334,-9.169900312,-16.85641438,-25.83801779,3.166079419,-4.573733411,-13.6443102,1.343415897,7.538741072,-6.723264024,4.309483275,3.903449893,-9.230247449,-15.10891712,-25.60343919,6.337399334,-1.38346753,-7.898969816,5.967020591,8.595516725,-6.168998552,3.481398531,1.972752093,-1269.266703,-1110.32027,-837.8370167,-430.1883076,141.3852235,229.6842679,344.1264617,286.0940956,191.0661389,167.191138,126.6005717,-1273.536301,-1108.335168,-833.2350778,-369.6825643,222.2186719,283.1027853,290.3589842,147.2922665,28.10024102,12.8452299,-35.6954833,-1350.885998,-1155.213171,-795.9485955,-314.3653689,258.2909359,300.0549135,222.2162333,67.58516063,-10.1469959,-83.62403427,-127.1378495,-1378.113353,-1197.789232,-884.1499952,-456.1098928,140.1536432,161.5439331,112.0358275,51.48677106,42.58821437,-2.941212498,-11.93025893,-1333.402118,-1181.644405,-845.1660005,-409.7584821,140.8305932,200.1805052,153.0772988,64.90138827,73.60057094,34.1274478,-12.15933001,-1318.113313,-1187.488956,-857.2381002,-404.1210881,122.9876597,178.0757806,151.8451254,64.80645321,90.49662171,70.74514739,12.38154698,-1277.037484,-1158.371905,-846.1402767,-390.49993,120.5244893,156.6703245,139.2800723,56.22193884,88.4428237,81.22727393,20.1816569,-1246.995801,-1114.187175,-798.5997845,-359.0495963,132.2628475,144.5313074,108.6601872,3.234787459,29.93738903,22.40030352,-21.07051304,12.92646259
SAFBN_06,SAFBN_06_020.07,SAFBN_06_020,-8.800880159,2.711832031,-24.02154969,-23.99982057,-6.875014114,-1.020711152,-4.28205646,8.089414715,12.25244717,16.14655059,13.94481298,-7.132377586,-4.874670334,-34.44258713,-19.80330259,4.840704642,-1.622034784,-7.076463386,12.52830336,21.95876808,8.71359938,4.888805688,-8.478989216,-18.80615293,-31.73793431,-5.331565423,1.280485697,-6.039580973,10.52128989,16.96386301,7.63257787,4.650640007,2.848858357,-13.53361378,-30.34519728,-16.97741589,-0.892649116,-7.362282996,9.459390445,9.426670732,0.160788019,12.64387882,-1.128897646,-5.729361403,-11.33115602,-25.33877347,-14.40135475,5.361494137,-7.311327039,1.379043526,13.41636531,-5.317905586,9.35574626,8.468447473,-6.109838745,-9.311968776,-24.44681446,-18.20949288,9.775999181,-4.448489592,-7.937513942,14.84852537,-0.752174979,-0.389109263,15.11125938,-0.91830369,-7.592053087,-20.00428693,-19.51352676,8.384466094,-3.87922679,-9.472131373,13.54996869,-2.084914657,-2.81055173,5.600099944,-5.031625172,-8.360085432,-18.88621055,-27.38663963,10.12319391,5.735124389,-10.66475192,14.47783098,4.372562808,-0.397162905,2.594965265,3.944981733,-1211.008679,-1047.488302,-789.3748053,-370.8755783,162.8041533,229.332293,319.6696126,265.1070426,172.6867555,127.9458671,91.65666651,-1227.86131,-1061.531778,-803.9924888,-349.5522314,241.487019,276.3031884,291.2627422,148.6192361,39.84075977,29.59021138,-13.02213519,-1261.857184,-1106.071111,-761.1317326,-284.0731105,255.566749,265.7703693,204.0014153,55.91854305,5.280722572,-20.47726608,-84.40396075,-1319.763836,-1090.481442,-748.455645,-330.5863769,259.3881391,224.6249107,74.99719354,-32.40745247,-70.63631911,-136.3766429,-119.641521,-1294.082551,-1112.867235,-762.2036521,-377.2154935,194.4632023,205.8690797,69.12412151,-32.16267781,-42.9267487,-105.5835926,-125.9900719,-1282.972398,-1144.717623,-784.0171141,-377.2038679,155.1778799,209.9341129,100.474637,-1.326741753,19.50815061,-20.08509801,-80.65365429,-1263.035459,-1136.955296,-787.9505402,-393.6712259,121.1545157,149.0169066,59.09907475,-43.33761799,-20.76624804,-46.09725124,-98.24037898,-1213.3625,-1097.945581,-751.9922702,-341.636554,164.5690056,164.1345778,105.5145396,-18.4388362,13.8253343,30.32736936,-33.37983449,12.03705215
SAFBN_06,SAFBN_06_020.08,SAFBN_06_020,-8.63256712,1.208448507,-27.83669575,-21.69520077,-2.497752063,0.339883315,-2.012184655,7.596495851,10.179735,17.93845779,8.72790268,-7.135130221,-7.563624928,-33.68087648,-17.15331001,7.354923184,-2.974586492,-3.385516618,16.39034291,16.72265852,5.188419067,-0.119578412,-9.380585642,-19.13088095,-26.09110939,-5.462734464,-1.552345999,-1.502419113,15.72613869,11.65835115,0.727056476,8.003161827,-3.686488447,-12.22964684,-17.58395714,-19.1303956,-3.455913502,-4.984502869,5.955336698,6.765071439,1.699179224,4.31673493,5.047500438,-3.991609074,-11.81133629,-16.95750169,-20.41170549,0.880211174,-8.630313134,-1.855763218,3.832964713,-2.444828787,1.777929087,10.85325882,-3.185830952,-9.390981179,-21.1379118,-21.07554366,-0.027174699,-4.791739953,-7.852713764,7.561178129,0.625897878,-2.118423334,9.949369371,2.678483662,-8.714005746,-20.64415562,-24.71645357,4.529326457,-2.450115002,-13.26727719,9.695468446,5.491578347,-1.446684926,5.677598099,5.368850121,-12.49897106,-15.38932744,-23.09709451,8.018279818,1.135027101,-7.25597732,12.00379167,4.436785251,-2.96271686,-0.684921048,4.668392949,-1237.230653,-1065.648443,-793.0454776,-369.2266958,168.0974568,240.0382901,297.7709561,202.7584466,101.8888137,66.5833208,34.24035007,-1246.618655,-1085.373679,-807.8325324,-332.8371271,242.0625017,258.565647,239.3707796,82.14560787,-26.00302958,-28.64423265,-75.4584825,-1301.466352,-1125.102806,-757.5670423,-301.2730013,220.3930763,240.5113246,147.7357479,4.714636385,-57.5692214,-102.0773829,-144.2017675,-1293.433902,-1091.499799,-771.5537537,-357.9080085,185.2371204,182.9269816,100.411706,-3.428109931,-44.03430195,-91.74774523,-85.75488447,-1292.808925,-1122.986593,-808.2388471,-402.1205002,143.6484462,183.6251437,119.0500599,23.43228648,17.0482218,-32.8224223,-54.26479899,-1278.319025,-1133.728374,-800.0512883,-382.0983474,143.8295649,194.8795489,138.7709864,59.1578691,61.0325693,36.37878487,-11.05009223,-1266.753478,-1147.78079,-803.6434486,-365.9707425,158.5037256,189.166408,144.5517454,53.56258723,78.71702552,68.13473285,-4.352335865,-1168.415503,-1042.064633,-717.8760159,-322.4165228,152.5508701,122.9265339,88.44962188,-4.623845913,30.11407046,33.78561013,-8.031238164,12.60034014
SAFBN_06,SAFBN_06_020.09,SAFBN_06_020,-10.24696376,1.803062403,-27.10842004,-25.80901551,-4.349651066,-2.488443537,-0.135168609,6.27284095,11.26485586,12.84438562,13.60734006,-7.389077045,-2.336910316,-34.13034126,-21.04014204,1.90256255,0.296119601,-0.171386977,11.78960505,14.11121273,6.737371093,0.819807006,-8.262913466,-17.56443924,-29.25997544,-3.911684269,-0.117443782,4.109708932,15.65808254,12.72534294,2.191376611,3.820815804,-10.82441697,-9.224600431,-21.58226673,-16.3112285,1.225188558,-3.511496922,6.507337218,7.86866471,4.209623594,4.69731504,0.601797433,-4.202387979,-10.80108931,-22.76823367,-23.93281129,3.119724135,-9.726439989,-1.605651331,9.772324182,0.789691324,1.321941873,8.235737627,-1.274138418,-11.01630335,-23.99647931,-23.87868403,2.612394518,-7.888128837,-3.496332291,10.86401405,3.529442441,-0.820332922,12.38674472,-1.455298425,-10.36216364,-22.42766596,-24.32338666,5.901712781,-3.084061442,-6.225252428,8.529574842,6.515135138,-3.859587498,10.47293773,0.175515395,-12.62004431,-17.28176235,-25.406669,6.742288898,4.786882814,-6.799654845,8.230182368,7.586770013,-3.216835195,2.394213502,0.876844681,-1259.322101,-1092.35662,-802.2813284,-375.2305627,176.723689,227.6633159,318.8135421,253.6020784,154.1718773,122.6221428,82.42145482,-1289.680992,-1109.145283,-814.4183978,-355.3188352,217.6348754,244.6073323,259.0439183,111.3566323,-5.829805953,-30.16267024,-61.44499373,-1331.760042,-1131.857668,-765.5244257,-302.2331419,230.544016,228.9446571,110.1730089,-73.81634257,-149.4997966,-199.2993156,-217.2560977,-1339.36043,-1136.448148,-807.1193659,-372.8168842,186.705268,169.110919,60.68509902,-38.76540856,-62.64267136,-104.775785,-96.12383692,-1356.806272,-1173.457444,-817.3284804,-381.2397895,181.8507952,214.6188432,130.4748383,19.0138501,20.15686612,-38.53707593,-65.07937626,-1349.254496,-1173.694093,-811.8174399,-364.7645557,186.7383163,235.2941882,140.1779596,23.10952652,16.07310058,-39.39824918,-79.34344663,-1305.516002,-1152.140402,-809.5391938,-359.544274,166.4176656,205.8342933,122.8986185,7.88115895,19.49029452,-8.103243646,-54.66231357,-1223.470895,-1087.415191,-764.9654641,-333.84455,165.9501926,150.4056666,90.46881738,-28.25117213,-12.50988583,-0.68018574,-42.87313581,12.89680272
SAFBN_06,SAFBN_06_020.10,SAFBN_06_020,-6.361403117,3.331772899,-27.19830204,-34.06211951,-9.442389559,-2.38851553,-1.563624482,3.89340449,10.59825519,16.74306899,12.57209999,-5.438705136,-2.811495286,-35.52299098,-28.95372281,-2.047682753,-4.573680975,-6.884962032,9.919664488,18.49950614,14.85764,0.456379559,-8.502227058,-18.98320209,-29.81408861,-11.19066987,-9.609882911,-4.722085916,14.89515641,15.60994558,5.480237654,11.49755051,-1.792564715,-10.81713705,-24.56734363,-16.98342148,-7.277813262,-15.13639042,1.502704395,6.868292639,2.02989932,7.423616313,7.144129671,-5.19292713,-9.363459968,-19.66478094,-20.76118908,-2.434473033,-14.07542006,-10.2997095,10.1284485,3.100757805,-1.17639262,15.03757415,-0.08312222,-7.757754098,-18.07164714,-26.77556795,-0.286839893,-8.806375771,-16.56780868,4.977552986,4.183869872,-7.065681687,7.893123311,4.714517594,-9.175313442,-15.77223644,-24.15181042,1.801427122,-3.056716874,-12.99958486,5.456594631,7.029685339,-7.472042735,5.550847535,4.1855604,-10.64767781,-15.14161516,-26.45304144,0.702701313,4.846017955,-12.55679967,2.621024301,11.42574334,-1.389527069,1.355758807,2.448435147,-1329.364669,-1151.351898,-853.8166546,-419.055279,152.4664871,250.8246691,357.8603831,303.0053954,174.0609182,121.5808713,82.35570497,-1354.170504,-1179.164518,-890.303863,-408.8136269,215.6024241,305.6535278,330.9392938,189.3997065,44.72708955,5.174570472,-49.51200203,-1406.883779,-1222.045967,-828.3910127,-321.1459727,255.5963759,305.9122594,230.6630294,84.06872932,2.569999064,-80.42290154,-146.7941354,-1424.1677,-1215.049325,-857.645851,-398.1387913,209.2386882,240.6871148,136.0750146,50.00810861,0.678749383,-90.02838176,-107.4835021,-1374.852132,-1224.745659,-857.6208579,-403.7292807,154.9589243,232.83814,174.3269312,90.75202294,78.13262809,4.957147288,-63.33207854,-1372.669402,-1250.746392,-899.5780677,-430.0659687,116.7601138,185.7140889,174.7332985,97.44673935,121.1137349,97.18169363,20.92159444,-1290.927173,-1170.567989,-841.3816301,-389.3566296,119.6346463,154.3014669,135.796363,55.43559236,76.50363861,70.89683161,8.333407391,-1237.684881,-1122.105528,-814.1451447,-354.4739734,161.6233089,160.4011294,129.0765318,23.60475251,25.0102104,45.38651767,-18.85368041,13.69730159
SAFBN_06,SAFBN_06_020.11,SAFBN_06_020,-6.356183112,2.821761025,-30.22911834,-28.08606986,-11.26186982,-2.54272659,-6.506292467,1.663770731,7.932594753,19.4768965,13.41625478,-5.280976086,-4.839955361,-38.5151082,-22.60351685,-0.272432717,-2.609150446,-6.221112583,13.20715808,15.59687174,12.30075188,0.64245317,-7.726026519,-18.67635138,-33.33576377,-9.377719803,-8.111743822,-0.258998109,13.79273916,11.98682292,3.49796723,12.41597091,-2.430988598,-10.83033592,-24.33015879,-20.88998111,-6.41790042,-13.98994767,4.602524132,2.099299797,0.752697215,5.238893643,5.35424388,1.532732188,-9.908875923,-21.22147634,-23.04372619,-1.02780932,-15.28703344,-7.638783035,8.087919381,-2.349843595,-2.878895045,16.68888457,-1.910836535,-7.278535277,-21.67252728,-24.97789446,-0.811235722,-8.899895265,-15.01926203,5.967422742,1.346154799,-5.812172761,10.95138894,3.15281479,-8.268166223,-19.83813562,-27.00270881,2.150661545,-1.945991433,-15.06928079,4.163810685,7.83651763,-6.371643657,6.044499845,3.237741907,-9.239626247,-16.32927862,-28.73001194,-1.779903542,7.240592746,-11.53287573,0.512455237,13.49565869,-0.774430289,1.038874732,1.621782401,-1355.743935,-1175.923184,-892.5337933,-453.0776801,126.6701356,245.3609397,359.8658181,298.5218058,204.2476628,152.5921954,119.8543195,-1361.69039,-1179.523009,-888.1023323,-391.6554666,222.2350893,296.5714388,308.8979691,147.3663267,26.2350797,-6.486716666,-51.80698757,-1419.393674,-1215.855495,-828.5048028,-334.8239489,240.2612254,299.5040506,224.465416,59.88435659,-15.8112581,-92.1237241,-134.8532168,-1449.772862,-1224.059517,-882.1166678,-416.8146043,196.5244726,227.5546777,159.6151418,83.01360335,56.34975505,-16.12496211,-11.16000012,-1403.002726,-1235.922713,-871.1508842,-429.0718032,140.3871392,232.8668214,167.7868565,74.28500263,69.72984344,-5.238409113,-55.34160656,-1371.037785,-1241.337127,-886.5328498,-430.0434492,122.6041044,207.174929,170.3515728,92.17603864,106.7030889,76.82279095,4.292949116,-1315.943696,-1197.239663,-862.4571662,-393.0708365,135.7231467,182.9052516,146.6978118,51.5916284,72.01184611,70.86171857,-1.088589092,-1241.480032,-1119.641968,-818.9583659,-347.7230662,172.0675579,177.1623453,138.8620005,20.60692813,6.750603371,34.59507411,-25.80898717,14.08272109
SAFBN_06,SAFBN_06_020.12,SAFBN_06_020,-6.862500414,3.628508325,-27.80867505,-30.22923621,-7.681682371,3.022762911,2.228146765,6.761670619,5.547480756,15.70693845,14.89880333,-4.718386029,-1.839254201,-35.89780071,-25.87531958,3.029149364,2.456457786,-2.572308006,6.468571853,13.61618527,15.17629123,5.839686641,-6.021472715,-21.71626602,-33.35126317,-7.738471097,-1.252480205,-4.666240241,13.34214493,15.1105526,5.582782389,6.716560446,-1.310569431,-8.462134845,-28.11912663,-21.24293303,-5.672915369,-11.07112663,-0.389900624,1.77433328,0.266689702,7.520494698,4.593886634,-2.509663039,-7.929255237,-22.99826637,-27.23666324,2.123377009,-10.84087998,-9.269773413,7.19236275,1.019102735,-1.362506444,12.17591792,0.13603561,-4.564027991,-22.02466706,-31.54275208,2.061604642,-5.748727856,-18.01471567,3.685620579,5.308286398,-7.491285818,5.429764726,6.78215524,-6.383636799,-16.79886909,-35.32736159,-0.744446459,0.22647124,-12.40019602,-2.618736907,12.2458993,-3.958176407,2.092790812,5.784540366,-8.121123511,-12.09543905,-28.19189103,-2.796271835,3.196597712,-10.92778935,0.965062416,5.163779432,-0.601014592,0.133905847,1.174901662,-1291.124723,-1098.307941,-799.9202428,-373.8544514,152.3650543,232.2738307,338.8356714,276.9413003,160.236645,111.1417193,92.98853437,-1316.073487,-1123.253117,-835.3113421,-390.9408124,193.2445261,275.6904652,315.2909677,176.9197969,46.92354435,29.73463031,6.871721105,-1392.413709,-1213.421759,-830.1530689,-325.5759352,253.3565233,290.8261151,204.9751876,40.54357782,-27.86476535,-70.27105572,-129.688057,-1442.974788,-1238.859499,-894.5907207,-427.0201953,200.4055145,241.8670063,143.5733189,54.05113602,23.6457714,-36.91390184,-52.62890865,-1416.831569,-1256.792316,-891.3980867,-427.652601,155.784004,234.1439017,168.8940413,59.31789465,69.16925035,16.18666248,-39.91730814,-1405.032306,-1284.961395,-929.7632191,-441.4487967,120.6702541,197.8998379,183.2419957,92.18690608,130.8286928,125.6982664,46.7070178,-1355.660755,-1219.545725,-905.2166926,-402.1224074,150.5976465,192.8096785,189.2361197,70.43668884,83.43993172,94.76877627,37.40621541,-1265.038858,-1140.646167,-837.6585575,-398.7454213,132.0404805,145.3785761,134.754048,30.37691923,23.61109375,42.83844251,-6.534448009,13.75659864
SAFC_01,SAFC_01_029.01,SAFC_01_029,-2.436108792,1.449040871,-5.108344493,-13.30759442,-16.62259765,-7.026937247,2.453268978,13.00060533,7.457609056,16.98270938,13.18039386,-1.459807925,-1.290634086,-10.50191124,-12.62478471,-17.54331845,-0.531007203,10.76756748,12.15254572,6.434402482,18.39144757,1.888061289,0.233584451,-5.338625195,-17.28147138,-16.95732592,-2.414608453,12.31105965,8.09540516,9.680555844,12.5183083,2.299656413,-8.032374884,1.167054548,-10.47394466,-20.7283205,-7.788786104,1.345431051,8.916616824,11.30405704,14.57190534,3.592699442,-5.360921437,-7.28351723,-1.332573004,-14.02763951,-17.27965056,1.807420116,-5.189782406,5.89511159,16.64347446,7.980893648,-4.550684131,2.178176642,0.628903719,-3.668555204,-14.90550201,-16.13761171,4.737835586,-10.65556228,7.527318852,15.730369,2.691902162,-5.233920217,5.713271579,-2.509445277,-5.28569734,-15.68653543,-11.12298816,5.101295316,-11.10708863,7.626076079,13.25357357,0.117928147,-2.603745411,6.63194439,-7.100740037,-2.917160725,-16.89072764,-7.309848162,1.952003918,-11.9147322,1.430501524,8.867050029,3.553937156,-2.175256375,6.551285675,-1.662472256,-1295.397873,-1169.458312,-880.5492842,-433.882475,95.6334489,171.5248008,232.2138208,248.384561,205.2703132,119.0930609,51.09111921,-1327.76125,-1166.722906,-840.2173393,-399.1975106,126.539116,207.4028146,203.2475818,149.8572678,73.4626139,-42.03755466,-91.90754673,-1301.079103,-1090.011705,-788.0532731,-367.7849311,174.2185772,183.7382426,122.0026627,3.246601527,-123.1378288,-185.7336229,-169.08331,-1295.94289,-1101.19509,-783.2113792,-340.8575649,165.6102876,148.0951616,71.21263236,-60.13220347,-140.2241706,-175.1503208,-163.5915939,-1339.823324,-1152.630701,-800.7497863,-372.5727182,125.0870965,137.1903678,76.11046532,-15.8860357,-30.3557376,-78.63293572,-77.30434998,-1359.429305,-1160.30665,-807.5151298,-394.2238623,113.0561971,137.4802332,63.44684113,-29.14315621,-30.98408352,-102.5447193,-91.33706641,-1369.161473,-1170.345706,-826.4355745,-418.1111494,109.4191027,129.2255754,30.17947823,-54.63467801,-62.34966497,-138.9045363,-125.7999327,-1352.290876,-1181.590652,-854.6769812,-429.9850588,96.13390578,133.1574773,57.98973617,15.49813703,13.66842238,-53.88049669,-64.95550707,11.91845805
SAFC_01,SAFC_01_029.02,SAFC_01_029,-6.985035145,4.622202854,-3.244033926,-14.35028927,-16.62578018,-11.94146282,1.837983155,4.204814135,8.87728085,15.27074622,14.84656258,-5.851814788,0.833306249,-14.87176053,-15.10121584,-5.798708617,0.082280366,3.892011888,5.72231455,9.910536597,17.48208057,5.819574517,-5.950057574,-5.075810116,-18.12524443,-8.811506603,1.12220722,10.68351713,2.555594288,3.133070293,11.00140546,0.132463869,-6.983006821,-2.277209233,-12.30686167,-18.41540362,1.801835747,2.974134108,6.467265036,6.383373398,2.410288986,-1.536371646,-1.744557578,-3.129432324,-3.765265812,-17.59446717,-16.15710823,5.779957585,0.706581904,5.871359036,6.894729376,-0.031522735,-0.433411599,2.124061732,-3.272819209,-4.838200585,-20.41323908,-9.711385419,2.972616273,1.164214883,5.955913903,7.797538457,-4.599713579,4.73933092,3.805930092,-3.292512714,-8.2424717,-16.1362102,-6.843127885,1.51113897,-1.650118953,6.973854782,4.483491858,-3.578153655,7.977291458,1.931743441,-5.468421532,-8.438699307,-10.04448119,-5.22911019,-2.218929778,-4.231272087,-3.213843609,6.198384741,1.768897378,-2.078456489,12.18227091,-2.281503959,-1381.941626,-1266.072365,-956.091679,-511.4294753,74.76995843,134.5320879,228.3778915,272.6681514,243.3365382,173.4306185,95.47394285,-1400.217682,-1228.817468,-911.9797104,-461.4318555,130.4274715,192.27977,217.573754,159.356136,79.29990627,24.83542235,-11.84239979,-1404.002271,-1190.354763,-885.8294353,-447.4767696,153.2891945,133.5355865,83.6088115,-29.65793834,-107.4982366,-137.4984656,-111.586931,-1404.89314,-1213.494824,-891.5935875,-454.6623109,101.3777857,97.51245809,37.42671767,-62.37916185,-76.38481581,-79.5977099,-59.24138292,-1393.477137,-1202.587934,-877.103143,-449.8446244,112.2113268,120.6103924,32.38659977,-62.9720461,-61.52965189,-76.40135929,-61.46977992,-1385.419421,-1194.853959,-866.9621015,-460.5409785,123.7518479,131.7174896,24.77003687,-45.7888739,-59.34664891,-75.68130189,-63.60073217,-1389.695841,-1194.659001,-880.776835,-467.8441116,130.6691776,112.6880982,15.46345121,-45.96357283,-66.99396895,-96.85109417,-79.77004815,-1375.508271,-1225.058784,-900.6041705,-466.9235219,82.741183,116.7642806,64.28239916,28.11439546,4.049687591,-30.01415764,-60.94062861,13.57873016
