"","X","mean.1","sd.1","mean.2","sd.2","mean.3","sd.3","mean.4","sd.4","mean.5","sd.5","mean.6","sd.6","mean.7","sd.7","mean.8","sd.8","mean.9","sd.9","mean.10","sd.10","mean.11","sd.11","mean.12","sd.12","female.id.test","recording","loc"
"99","SAFBN_02_006.03",64.9957792196719,3.50823340102211,-1.75135065844201,3.4369686224748,-12.5871919780232,6.21915988481697,-1.2483025455577,9.0266609872797,-4.38291244181197,8.38608404788682,-3.16946085349437,6.23014399539163,3.58952678302108,6.46554186418209,1.25273298736974,9.73668333251389,6.16636582694751,7.07782907748672,3.21515293236235,7.60084737906786,0.518479605149225,7.161289503203,-0.940811410637839,7.19512618908368,"SAFBN_02","SAFBN_02_006","SAFBN"
"100","SAFBN_02_006.04",65.0591667300973,4.81576577175063,-1.53804577328193,4.26733417604397,-10.0755195882978,7.21921386642708,-3.13522914542462,9.55436023188305,-4.30025018348698,8.04417103434899,-2.13698344102431,6.31978556795646,3.49022911341855,6.4627275469048,2.18950371198376,9.62426031140707,5.02987810360634,7.47239086535623,1.82011227696261,7.6541327459357,-0.437375402803582,6.86736524640307,-0.906150468081972,6.75941140872667,"SAFBN_02","SAFBN_02_006","SAFBN"
"101","SAFBN_02_006.05",67.671405065295,3.9555827429375,-3.35860895492404,3.14703552670828,-14.004456151071,5.72288940303896,0.225362295381365,8.78641335534495,-4.49555567328331,7.52181293611828,0.590158984372324,6.1543570145728,4.19328522039902,7.21309071379317,1.20365970988778,8.27830904842997,5.99717645300849,6.86421602461374,0.247221793688433,7.14203895785123,0.793684231340961,7.08034522961266,-2.44928189879023,7.06323613706808,"SAFBN_02","SAFBN_02_006","SAFBN"
"102","SAFBN_02_006.06",64.117988561315,4.24140822552069,-1.61720759329756,3.84806999074449,-12.2781083133405,7.56837628149669,-1.77640944945094,10.2344671643973,-3.40302799727017,7.00436103117086,0.0913007566099328,6.71460361812928,5.14343909056238,6.82254019891464,0.619499843396596,9.45116886209665,4.6516426014264,6.13483966066978,1.59057576074024,7.4386741353,-0.0493382418482965,6.99778289676388,-0.615350692179068,6.70609628165585,"SAFBN_02","SAFBN_02_006","SAFBN"
"103","SAFBN_02_006.07",65.3772756332556,3.60606631604213,-1.21896095624181,3.13687805157835,-11.8726371934922,6.3070808389614,-3.63959985790821,8.604393177093,-2.40833276946101,6.96295938223615,-2.57874537796862,6.43196482869701,5.04298568909228,6.9412722654082,1.00657998395532,9.0931849748129,2.56165742094041,7.69643664977195,2.26726072250404,7.26995817745873,-0.221423078330889,6.89574647878466,0.107524837756244,7.36776169534035,"SAFBN_02","SAFBN_02_006","SAFBN"
"104","SAFBN_02_049.01",73.5387616776296,6.17405066799474,-3.17105435538659,4.53179298044376,-13.1257002581399,7.47877861850069,0.101140632599055,10.4174535769562,-4.08002475797179,7.21274051374431,2.74755410997446,7.09060146738228,5.13530001974853,7.64291214273854,3.03326364860385,7.90414795081682,1.864610189555,6.17995236391547,-2.26859957958464,7.49174884468861,0.692635467604587,7.00068556934244,-2.58009813935263,6.28489918409591,"SAFBN_02","SAFBN_02_049","SAFBN"
"105","SAFBN_02_049.02",73.5864656384789,5.43775865936877,-3.14343689370895,3.58531487391224,-12.3737791540234,8.12185685932591,-0.666610340767699,10.2565669250156,-3.81989187227285,7.18617263902764,1.37721167810618,5.4913880704225,4.27176229045816,6.23659083515917,1.69615642873387,7.98749988035791,4.56132614711668,6.05168415419596,-1.20223163809184,7.47487332122189,-2.29363530075727,6.55051694920921,-1.35805029727868,6.40023276462935,"SAFBN_02","SAFBN_02_049","SAFBN"
"106","SAFBN_02_049.03",75.4154544187188,7.38566779348602,-2.67935999163955,4.56960983530826,-13.8996123771539,8.68138088855698,-0.952056081129659,11.398061512743,-4.34888021675463,7.77413418933512,1.23416447359499,6.77276556108959,5.74772697121889,7.60716396965101,3.06038510873992,9.20992381322163,4.13815752248835,5.97563745693599,-1.22914980737408,8.47288819498016,-1.33878032230442,7.7254320521272,-2.69767099760281,6.53207616951186,"SAFBN_02","SAFBN_02_049","SAFBN"
"107","SAFBN_02_049.04",76.4258776238763,7.68903367959684,-2.77202823833947,4.60540097313588,-14.8079412540231,10.2706258570358,-2.77417172500275,11.8287422398687,-3.75339987884833,9.16424134806541,0.213322542757672,6.84471535697073,7.07587803934949,7.51882417103921,1.56340879011082,10.884713090939,4.73743984917704,6.7412030298744,-0.881556369023689,7.52878452242675,-2.66327209439422,7.19743731356499,-1.33683476371728,6.65159537395804,"SAFBN_02","SAFBN_02_049","SAFBN"
"108","SAFBN_02_049.05",77.1304420313112,7.94663372776681,-3.66744664139461,4.71280048231959,-15.1417363747558,10.0339950909156,-1.87149946603856,12.4071072435397,-3.39436794951878,7.96751732194118,0.119497333319271,6.29764808457596,7.82764448267135,7.99606316332733,2.50503657872333,10.5672251898007,3.82066696040784,6.62762400606001,-0.932172660222387,9.04492368687872,-2.83455313158517,7.53355970604398,-1.8125012827169,6.01756503877156,"SAFBN_02","SAFBN_02_049","SAFBN"
"109","SAFBN_02_049.06",75.136914711585,7.29353730649777,-2.24136093302406,4.57760750878845,-15.8570348618227,10.084029196729,-2.06979877725459,12.0462573465381,-4.11253151824023,8.72588764116246,0.263592420147244,6.26446338010031,7.44927503403958,7.65991697323436,2.39455925206922,11.3559016036619,4.19980243483477,6.25300123023201,-0.485250889444022,8.65704716274022,-1.62124353868697,7.23171743486668,-2.18255945478671,6.48154667251623,"SAFBN_02","SAFBN_02_049","SAFBN"
"110","SAFBN_02_049.07",76.5040467157366,7.12377414488672,-2.70418873449874,3.84586173549184,-15.4635628204528,9.58400903224805,-2.15930973692389,12.2293669267467,-1.84855338659149,7.07738851665491,-0.110947014081954,6.16969760831011,8.5187965541788,7.80446163787588,0.374944455122332,10.6988031533622,4.72522764621342,5.8427654763516,-2.03623968858933,7.84848969566403,-3.59959498309475,7.34501523068569,-1.04835704791868,6.32717119180446,"SAFBN_02","SAFBN_02_049","SAFBN"
"111","SAFBN_02_049.08",75.4009609112294,6.78882326942898,-3.0162476074064,4.0076776777034,-15.1670944603579,9.25461812823458,-2.15949892384516,11.2990791587698,-2.30800343490642,7.218980193792,0.241382831180908,5.62621731112089,5.92527305615631,9.23980650206497,2.4973687389781,9.36416758127246,3.62831395020316,6.63567944316555,-0.647218956974078,8.10141332907467,-3.21323372378383,7.20836583908956,-0.170783266799477,6.42420504809272,"SAFBN_02","SAFBN_02_049","SAFBN"
"112","SAFBN_03_008.01",61.9344175695845,3.37618211088919,-0.386682124501562,2.23734314693504,-7.13391148527247,6.48265766578529,-5.9525479733452,6.01703645773255,0.0663250441387753,9.26516577784178,-2.85439091913935,6.09585478237122,1.80598603392365,6.44781172374854,5.80565127008769,6.24991112209492,3.72627807495496,7.71119444065107,0.578585952085391,7.15820913958202,-1.00623819639699,6.76868114609666,-3.41334513445882,6.16397657239507,"SAFBN_03","SAFBN_03_008","SAFBN"
"113","SAFBN_03_008.02",60.6918040699605,3.52736397611722,0.536294114410403,2.56781721556505,-8.53361585965145,6.99159337673218,-6.31813156018158,6.72626975444837,-0.319061253148597,8.30378244996214,-2.26669397648701,5.639855064478,4.19849860394115,5.97689457993919,6.57720268067536,7.00832400080596,2.64108465913212,7.37062573508737,0.0241902812567293,6.76032923265503,-1.56813103435852,7.16911046962623,-3.41464091439729,6.0135063249264,"SAFBN_03","SAFBN_03_008","SAFBN"
"114","SAFBN_03_008.04",65.8922757565312,3.06581227513093,-0.333897017058499,2.44175263701626,-5.10513821819788,5.68660373144192,-5.35367110386978,5.81590797933008,-0.20261703134288,8.28560836750066,-1.70785054599837,6.13304571245715,2.04467027705018,5.61065336023982,5.07187785024528,6.82748690291362,1.77223596875875,8.11802341105254,0.0107139632295242,6.8619124240197,-1.23219415461801,6.7814442999555,-3.57639524548214,6.49778044986277,"SAFBN_03","SAFBN_03_008","SAFBN"
"115","SAFBN_03_008.05",64.1748552453147,3.11818978965244,-0.255272416330654,2.07560150035287,-4.38582082685396,5.06570540550904,-4.90930441268811,5.47236653167657,-0.371468728568483,7.64039598617142,-3.50617015039336,5.50097160482374,1.19257921735137,6.01350290566801,3.59510452459031,7.00497633975567,1.91824936167726,7.74664957060076,-0.050112785348225,6.54861069443175,-0.484017117103897,6.85726831609887,-1.73129712712954,6.95287256938945,"SAFBN_03","SAFBN_03_008","SAFBN"
"116","SAFBN_03_008.06",60.3087046078496,3.6603292143858,0.737725101909286,2.49697382755029,-7.4708335899597,6.89904728982783,-7.07417914839282,6.78472853034231,-1.24816761394965,9.19824043689964,-2.83909997147721,6.09023849543958,3.46235710757061,5.94059989014276,6.09538335230382,6.91110943039042,3.24351736432945,8.35178047984888,1.42103810068465,7.52318888106579,-1.98439743471014,6.99855247884556,-3.48044026268697,6.60358637001438,"SAFBN_03","SAFBN_03_008","SAFBN"
"117","SAFBN_03_008.07",57.9673551447732,3.48311775828449,1.45719630502729,2.55285394787139,-8.00530293699425,6.43175941849209,-7.21745024678703,6.62975839082048,-0.147093022030631,9.35662735519619,-1.56630652344609,6.19830960706457,3.17392934229181,6.22014341710948,6.53380532054644,7.25340977846817,3.55857664362876,8.38187662279675,-0.0269287274744022,7.21974510665577,-1.76052860428783,7.08137116241599,-2.99662690281075,6.37864928791196,"SAFBN_03","SAFBN_03_008","SAFBN"
"118","SAFBN_03_008.08",59.0379089811526,3.65975090379197,0.727647801535628,2.43138143759363,-8.26465154938903,6.52616046615395,-6.14001069998635,6.83036886543534,-1.55096580669023,9.72207236361626,-2.96525232812102,7.02969768386881,5.28994832829107,5.9900515490676,6.15643926412416,7.18318373417676,1.80416426913795,8.86090849113359,1.98929738917059,8.41930407256986,-0.853365964165105,7.07205793345368,-3.78116960795618,6.22933396827925,"SAFBN_03","SAFBN_03_008","SAFBN"
"119","SAFBN_03_008.09",58.5516195277133,3.05749172340137,1.09865203901527,2.70870095515048,-7.79405673662564,6.17680238439412,-7.17425470383522,7.00353888321442,-0.727283243210271,9.3431406960977,-2.18735059145772,6.01480144423737,3.68470917953241,6.10540482756823,7.2930193387622,6.6726401502537,2.30250403553462,8.07417903802588,0.110322396424247,6.958560740904,-1.40735485276663,7.23740976397669,-3.3189564967929,6.3253034800018,"SAFBN_03","SAFBN_03_008","SAFBN"
"120","SAFBN_05_009.01",72.6770773728931,11.5639059201402,-4.64522474894025,5.79748833711932,-17.3421144674135,11.4483701781468,-4.01870129558466,15.1561241572445,-4.46226813782947,10.2412339690096,1.87853146737637,9.03036797802167,7.48461297457595,9.39409490015167,1.60081873682644,11.9193397292465,4.95652103966527,7.07648738747526,-3.84623967071602,9.24907079615631,-0.966870486873125,8.9928088473938,-2.33875485575691,7.39968619089605,"SAFBN_05","SAFBN_05_009","SAFBN"
"121","SAFBN_05_009.02",67.9814681289946,9.85819043226814,-4.63165699560958,7.10529732115236,-16.4614084646468,11.6131680306381,-5.28512983463397,14.4336996706509,-4.75895931811693,10.2015611733722,2.80058507136419,9.11536934146834,6.05509739085481,9.60754056490011,3.99326758748363,11.8040205967229,3.90576048993607,6.98415202392362,-3.40673563923079,9.50491436825178,-1.3229547262003,10.1173205315497,-4.6496177955009,6.87735391879062,"SAFBN_05","SAFBN_05_009","SAFBN"
"122","SAFBN_05_009.03",69.7327249117428,8.63366578294055,-5.0099817919747,7.26859815408761,-17.5662447361508,10.1485519082581,-3.75579748806911,14.2696218715687,-5.05245090143489,9.78408275804807,3.02982782691444,9.37221195823069,4.69909777408528,9.01432924117172,4.55788586086525,11.361568265621,3.49370109854572,6.52548598162418,-3.77474024284995,8.67253146585453,-1.22434599442357,9.96991327821265,-5.00498199287586,6.81154758473431,"SAFBN_05","SAFBN_05_009","SAFBN"
"123","SAFBN_05_009.04",70.2315631670206,9.97055284884762,-4.89303077645007,7.57631812106931,-16.1140102125316,10.5699444678701,-4.73988223177483,14.3721016313587,-5.21034617584722,9.95094570361021,3.13797013409721,9.56181987006531,4.17404142588774,9.3018394710349,6.47212534748087,11.9572905281512,2.58126190120163,6.36017841884823,-3.23682274243761,9.23776662188168,-2.35983296023046,10.4547710501017,-4.3586705862594,7.40539767919551,"SAFBN_05","SAFBN_05_009","SAFBN"
"124","SAFBN_05_009.05",69.8355235315234,9.67878872722769,-5.8775231349376,7.08828085671046,-15.3087629369816,11.1041837516601,-4.16980171979721,13.695910778204,-5.96195819647724,9.2824126707357,3.13207544933561,8.025471514085,3.93962068965625,8.65634613362799,5.43532032165265,11.1940720695533,3.22311190198306,6.60530343308137,-4.22124993524225,9.44180382529496,-1.09086547742235,8.98815088283157,-4.47679668919214,6.90059863084518,"SAFBN_05","SAFBN_05_009","SAFBN"
"125","SAFBN_05_009.06",70.6827144000826,9.84359653190748,-5.35930921901564,6.85847534079742,-16.891599866374,10.5363167601236,-3.44863559532271,13.8891777561413,-5.42711694862785,10.0180938504852,3.70420817700879,8.047780366949,4.10623772742836,9.26916043095558,4.17338645711489,10.5249289740073,3.73851527732507,6.80441546186667,-4.02598980891471,9.0625257861302,-1.78846213256085,9.10065950702337,-3.35308176310106,6.80101134859897,"SAFBN_05","SAFBN_05_009","SAFBN"
"126","SAFBN_05_009.07",68.5609769607174,10.3295271878523,-4.65041928405932,6.62371777904637,-16.1868971220274,11.0273647612206,-3.53445750486765,14.0890545091738,-5.08294445316893,10.6610633460874,1.60024943526726,7.9138904416609,5.11496152637858,8.76946965156549,2.90813687815813,11.4735631691797,4.71367332601852,6.48133644415277,-3.14362352981452,8.92709266964393,-1.2994071815505,8.59486649899496,-3.06210177019027,7.00487626220223,"SAFBN_05","SAFBN_05_009","SAFBN"
"127","SAFBN_05_009.08",69.2506265026496,9.96867054411935,-4.13374322011073,6.91431518656625,-16.66543937173,11.2061676185608,-3.81898200979998,14.9539797320456,-5.35861114388443,10.5863208261495,2.24839839610188,8.54769706724619,5.82220718835865,9.01140532295082,3.24152474539847,11.9245297964925,4.38585258013391,7.03273126415783,-4.05250318992361,9.51388999095729,-2.17358387449663,8.96236652831448,-2.57318844817984,7.05032742990485,"SAFBN_05","SAFBN_05_009","SAFBN"
"128","SAFBN_05_009.09",68.0366653371424,10.0789598904568,-5.22592946303501,6.02424401145303,-17.9231861719127,11.2305507907501,-4.45701691310681,15.5790598747345,-3.49533237723116,9.84024692735612,3.1354128805846,7.8531455566708,5.84343642156193,8.70069969490052,1.65585197131305,11.770177516354,4.15487656877969,6.12770495688094,-3.86974280560578,8.96858136992283,-2.32753886602295,8.92465451093139,-2.66213099772728,6.05954825648383,"SAFBN_05","SAFBN_05_009","SAFBN"
"129","SAFBN_05_009.10",69.6466570058143,9.84769964812101,-3.66817554067971,6.63058936934408,-18.4629273314956,11.1746534250872,-4.32864777186453,14.0292329185846,-5.02347650107569,9.8075069472029,0.934136241907273,7.81354104826157,7.96515147162355,8.21114283924809,1.7176718039167,12.1907199027204,5.52657812374547,6.34299380290338,-3.76529744589869,8.89337641167466,-3.52342924499957,8.89352954804463,-2.67177649901022,7.27868822990324,"SAFBN_05","SAFBN_05_009","SAFBN"
"130","SAFC_01_0064_01.22.2013_.01",64.2545299376812,5.77166735449028,-2.79608374711875,3.68124243692263,-9.95910504680559,9.00916791884188,-1.93320222974115,8.56500436705681,-1.26575931352495,6.06651932246952,0.474368817478188,6.27044941431267,5.63943199307858,7.03984360534334,1.17527972974466,7.19104294054399,3.60453869289293,6.76830885279243,-1.59415643243949,7.54994265910166,-1.44878934530972,7.18338220816818,-1.98413185919617,6.70069875215693,"SAFC_01","SAFC_01_0064_01","SAFC"
"131","SAFC_01_0064_01.22.2013_.02",61.7858866025623,6.12121803251102,-2.34194168658594,4.51690210258583,-10.3207165055084,9.18797560585829,-2.58597390543214,8.56848393397638,-1.20052817692193,7.00057002724949,-0.530260274550739,6.7631209555757,4.68323385924515,6.63423434405505,2.4664047989866,6.97152648029611,3.6019005428725,6.86641919195822,-1.98978567154316,7.95498554583492,-0.0595397502411916,6.54065781444675,-2.04467887597881,6.161279103063,"SAFC_01","SAFC_01_0064_01","SAFC"
"132","SAFC_01_0064_01.22.2013_.03",61.6070239523556,5.7026828827448,-1.48265711711636,4.07767929661471,-12.4433393897755,7.98976634189569,-1.13854113553795,9.52711618953626,-2.1853160315303,6.94244394124924,-0.445253681331575,7.35717912394148,4.48276564805357,6.12457163850257,2.05558233278517,7.74769277649794,4.68964302497434,6.92184527110409,-1.37026727294562,7.46027467748646,-2.0452567604412,7.22807186541489,-2.48467932294194,6.00969828418748,"SAFC_01","SAFC_01_0064_01","SAFC"
"133","SAFC_01_0064_01.22.2013_.04",63.235269061369,5.50385678598265,-2.89852102613264,3.53325985915463,-10.7024684504253,9.92620614813514,-1.79555228506904,10.0642971888908,-2.29679308397314,7.33647418153688,0.589051323362387,6.87943663958564,4.63874879587522,6.77372965025269,1.54045512316784,7.42777317933336,4.74642854329975,7.04928753847133,-2.23720829651839,7.57487924426091,-1.33539445771635,7.34496071423321,-3.07558200831663,6.52676371172433,"SAFC_01","SAFC_01_0064_01","SAFC"
"134","SAFC_01_0064_01.22.2013_.05",61.8167535615265,6.66678537291984,-1.5598108892119,3.85814580652438,-10.5508985619542,8.73175377987547,-0.451663539613507,9.2213524635859,-1.96604757465112,6.45059323003102,1.52526421370914,6.67705923381371,6.17327150596997,7.23996539505111,1.6962977946221,7.77044111081246,2.02284413094349,7.21082711142152,-2.9194600242301,7.38482910977763,-2.02104407540705,7.32334192253454,-1.70840816326043,7.03027852009067,"SAFC_01","SAFC_01_0064_01","SAFC"
"135","SAFC_02_030_08.15.2013_.01.",66.7297841186274,3.88015726849207,-1.90555325101269,3.90155104618347,-6.66943457629408,7.11805491261972,-1.3550407373214,6.70243128316487,-2.09764604307473,7.1252650876299,-2.44603594224494,6.39155435838034,2.38686345518971,6.93728217903555,0.413638646849722,7.114580999572,3.58419297228695,6.38641995302763,1.70399297337108,6.48031538065564,0.338445637478824,6.30585274858372,2.64584048738482,6.86131667790682,"SAFC_02","SAFC_02_030_08","SAFC"
"136","SAFC_02_030_08.15.2013_.02.",69.6175688187191,4.66509419765231,-3.23386079271127,4.09809242029345,-4.50060582992639,6.68502634559377,-2.73486188310148,7.53668453852929,-1.2413836946586,7.20648087345607,-4.27884122442737,7.71266500138064,0.29956905978812,9.14384363872525,1.12614651240846,7.03337846038542,4.34216700602862,7.10419217037032,2.38765906485219,7.08039461251733,2.01410203798854,7.13585276981168,2.70213948001411,7.2092692602426,"SAFC_02","SAFC_02_030_08","SAFC"
"137","SAFL_01_002.1",74.2632344412625,4.5104031859269,-5.52756765544351,4.01737527357534,-11.396709344707,6.28835831487532,-3.81999159387673,8.54818274251259,-1.59468301587898,6.84562978638896,3.51490429745323,6.20965139805461,2.49163192870769,8.01147060056092,2.02257485209204,7.07709701207081,1.88002560384293,6.20735079408946,-4.06783735279782,6.68995833249171,-0.264339103500778,8.11384212748493,-4.10561675109787,6.14169787402217,"SAFL_01","SAFL_01_002","SAFL"
"138","SAFL_01_002.2",74.3567812142817,3.45594460826369,-6.84900764747748,4.23259919579114,-9.45092935255131,6.12632958865411,-4.65675999023055,8.80236447231533,-1.88124800609766,6.94986819983589,4.67245627180061,6.0143153324574,2.39168590881365,8.08111032769866,3.33451694156044,7.42014432393868,-0.237557248192214,7.01415319625146,-3.85957395988108,6.51282772198972,1.44799708939511,9.31556711200843,-4.66552447755353,6.50778321449244,"SAFL_01","SAFL_01_002","SAFL"
"139","SAFL_01_002.3",74.697300793064,5.34820493953282,-6.73242328738975,4.62258938202142,-9.98200238297053,6.08467563711825,-2.37652544573069,9.40299082478442,-3.63796322682447,6.58857912587005,3.07652580108616,6.46169533883088,4.62540733016632,6.69916433952663,1.01559403911267,7.75415860152475,1.13992376388571,6.44380313692341,-2.79785022676832,6.29590088588436,-0.163511004743961,7.16484846649442,-2.72005816376562,6.24724956210095,"SAFL_01","SAFL_01_002","SAFL"
"140","SAFL_01_002.4",75.3393847124238,4.92805785425786,-7.62554285560569,5.07819591565366,-9.66254760852967,5.75547229284178,-2.3749132834723,8.21577069106859,-3.3782699147182,6.05998466949764,4.44181579940706,5.57637773858906,3.96805186954682,7.27288606992069,2.47937462566974,7.13148507107142,0.300422806940462,6.52295522348858,-3.83766592153509,6.08382831742022,-0.617272027702547,7.9418378101891,-1.69785676290964,6.39912849754033,"SAFL_01","SAFL_01_002","SAFL"
"141","SAFL_01_002.5",76.5080886526701,4.3019156042968,-5.99383556343014,4.36205722153748,-11.9315071461367,5.81083438906743,-5.07975181840319,10.3995867616764,-2.75427214477052,6.76011679453238,3.31503345448828,6.9467305249628,6.69789391715803,8.43256792245469,0.213632090679209,8.45351702115217,2.52584945226882,6.65641305984874,-5.83545131631183,6.5496598189797,1.19468564709003,8.35857671160555,-4.78574342822213,6.80846167398584,"SAFL_01","SAFL_01_002","SAFL"
"142","SAFL_01_002.6",76.6494181586889,5.09190587880447,-6.00522178211401,4.27250535332924,-13.5550026122125,7.39853776689667,-2.67922593737143,11.520849790044,-4.08000831321791,6.53191012788203,3.86898100978134,7.73650169520189,5.87140469678538,6.95160507314252,0.659113150315213,7.59628094349801,2.25985811133087,6.92936547879617,-5.08657676805426,6.62482341725384,-0.465408119271895,7.9274173563752,-1.39376070279889,6.36499998442257,"SAFL_01","SAFL_01_002","SAFL"
"143","SAFL_01_002.7",74.4684054580358,4.0940347022359,-5.69392400901666,4.00016715153331,-11.0877089250524,5.74976785484828,-4.16939117908827,9.71779315343133,-2.60598584696559,6.20945490389507,1.26744490134825,6.12667770249862,7.62907584619799,6.11280190511601,-0.973541628225793,7.80808313810384,4.95185823818628,6.43169875767829,-6.01058997915772,6.87548362152481,0.748752591415436,7.29636422685137,-3.63502592494026,6.20398692978269,"SAFL_01","SAFL_01_002","SAFL"
"144","SAFL_01_002.8",74.1144050998449,4.35377011263057,-4.72809507922363,4.14910553478449,-12.7616374433247,6.70929642188742,-3.95792038731829,10.0722716540814,-3.83328426231037,7.48835130623769,2.01988711845766,6.31326227081927,6.77284192675161,6.93916070997858,0.584007389114307,8.43793177925782,3.76699407356176,6.31291380936896,-4.25719772960946,7.07198603236176,-1.8006238664528,7.78109196329833,-0.868898387983574,6.65248008184872,"SAFL_01","SAFL_01_002","SAFL"
"145","SAFL_01_018_08.9.2013_.01",72.0441765755088,3.62114196107422,-3.42765353474354,3.09974703879956,-5.57680877857878,5.33436923030421,-3.44542473231308,7.28448807296743,-5.28393586080632,6.37712806730368,-2.14047273933275,6.24607209748306,2.77120677310327,6.22635459348107,2.27042529888038,6.15332869222114,3.51875516538483,6.45037924993273,2.18536653172769,6.68235043405093,-0.00283235570900215,6.27281112520358,-0.432045962218001,6.28565666886992,"SAFL_01","SAFL_01_018_08","SAFL"
"146","SAFL_01_018_08.9.2013_.02",73.6012999644953,3.77890223721318,-3.58980135569619,3.68088312491032,-6.52157644069103,5.54243321018035,-3.83010920348884,7.7339463491355,-6.95709164450861,5.99125201214547,-0.456739000310424,7.02373826621936,3.56863213002385,6.01690466329906,2.26839650653885,7.68703596143624,4.41402464816976,6.479619156073,1.23320535975435,6.77930605347718,0.123146448594358,6.40471466437523,-1.81978270004824,6.18009779487984,"SAFL_01","SAFL_01_018_08","SAFL"
"147","SAFL_01_018_08.9.2013_.03",73.0257165520824,3.48981456729682,-2.66143659859322,3.18645717601994,-5.73245314941316,5.42174931351085,-5.43810087971864,6.81190783918855,-7.41135617534406,6.5003753092105,-2.44688889703219,6.42870482254345,3.20156579067738,6.34475402298845,3.35474429612901,7.44269840422368,5.38338255281047,7.02036684901059,3.16677360424283,6.87253585377707,0.391645464322114,6.53901310009639,-1.28881991421624,6.32726145278791,"SAFL_01","SAFL_01_018_08","SAFL"
"148","SAFL_01_018_08.9.2013_.04",72.2739946674399,3.3765540788018,-3.04756531054046,3.09110741970973,-5.76964933219156,5.41320287719025,-4.26641814414109,6.70312952387333,-5.75842176284721,6.48295892553031,-2.78325281821498,6.20553542519836,1.88387760771135,5.7690093684279,2.2333179392722,6.86242702861578,5.1506784030159,6.76407319711679,3.78725862123606,6.62467008503839,-0.301317058075143,6.47615323332303,-1.28247116549906,6.30674832012495,"SAFL_01","SAFL_01_018_08","SAFL"
"149","SAFL_01_018_08.9.2013_.05",73.1024045346291,3.85005318882782,-2.71402769973905,2.82909481129108,-6.0419823219546,5.29443811145385,-4.69976973662919,6.1953119775728,-5.243138251129,6.35938293741197,-2.59585251819232,6.39007512040036,2.43746563402906,6.17715654437927,2.65831119565542,7.48060621652617,3.25164780932452,6.77422373874198,2.55217197471722,6.85263160278426,-0.620705532902556,6.41238770932513,-1.15732969062411,6.36791971732324,"SAFL_01","SAFL_01_018_08","SAFL"
"150","SAFL_01_018_08.9.2013_.06",72.7507671231423,3.50136157440044,-3.10109071479225,3.26436200512478,-6.01621554499441,5.23322589688733,-4.56828016658293,6.71267446945308,-5.60912284454862,6.13577641763858,-1.85419590132138,6.16668876576805,2.64064086763277,5.90047345287679,2.80989487065409,6.55846107831368,4.20161830876424,6.93465816817305,1.83402269427068,6.95859216290567,-1.44757234439259,6.21649425864544,-1.1938631215304,6.01345205255654,"SAFL_01","SAFL_01_018_08","SAFL"
"151","SAFL_01_018_08.9.2013_.07",72.921095825408,3.35626132239932,-3.19286635146646,2.72582445439059,-6.28724859066914,5.21417748591905,-3.96193559463491,6.61221037045804,-5.26674604624968,6.44737023999654,-1.58605834231385,5.70888137245623,2.76156468297542,5.81587633499302,2.26901065013059,7.16785859947283,3.05732503165424,6.29271736898042,1.72797604524629,6.2609700737665,-0.370584569180166,5.93602771784176,-1.57893453983908,6.02566697803936,"SAFL_01","SAFL_01_018_08","SAFL"
"152","SAFL_01_018_08.9.2013_.08",71.9733119307397,3.36601781956272,-3.0180571336801,3.08217780911243,-6.36351340800818,5.38148943803138,-4.55828181924996,7.07919875639669,-5.47292972684732,6.53181280782465,-1.55272366746988,6.36660653782551,3.26531122592241,6.20994082874215,2.75404657240426,6.86470143350354,3.79324174781018,6.78086471298113,2.17747863366894,6.82415916863413,-0.123119002283565,6.23122153961273,-1.542219842542,6.28016619181277,"SAFL_01","SAFL_01_018_08","SAFL"
"153","SAFL_01_018_08.9.2013_.09",72.4978568623824,3.72717791081643,-3.51012974033967,2.95464721253118,-6.49550558736702,5.57402812758092,-3.22416173378116,6.80041046970876,-5.80595998830241,6.34259888576534,-2.11560799305905,5.96287734573651,2.35932741465104,5.73724767595143,1.50621654021735,6.80932941431573,4.55914357053039,6.43923092084858,2.41065030838502,6.72920108453318,0.544513475623514,6.20060648059856,-1.24362686119964,6.22839661157941,"SAFL_01","SAFL_01_018_08","SAFL"
"154","SAFL_01_018_08.9.2013_.10",72.2639090932417,3.20580686032585,-2.46302363623716,2.67367145832189,-5.95409903544847,4.83294363054296,-5.20437481181355,5.46071544998799,-5.47454843324759,7.01898685360981,-2.07792108556348,6.16697101563409,2.52876157516471,5.55886091219011,1.72885846699675,6.44073831654494,4.57029411048388,7.20596742290286,3.0207947480993,6.36983422207657,0.279991475940968,6.15712342522457,-0.719405266125432,6.17638682366948,"SAFL_01","SAFL_01_018_08","SAFL"
"155","SAFL_01_018_08.9.2013_.11",71.6052412835667,3.30230622209036,-2.90835510365203,2.82444432006506,-6.1235689593871,5.22060416221585,-4.84963766715206,6.2138378583769,-5.18439398953305,6.61699903860692,-2.26208002940369,6.58379345859749,2.46086394366035,6.0015346257944,1.8904062892921,6.58247835960574,3.76946573306773,6.93036614584012,2.99250102455112,6.83133972995796,0.935587128884959,6.2616294153784,-1.29810471311121,6.18257020056647,"SAFL_01","SAFL_01_018_08","SAFL"
